artist,auth,firstName,gender,itemInSession,lastName,length,level,location,method,page,registration,sessionId,song,status,ts,userId
Florence + The Machine,Logged In,Tucker,M,0,Garrison,219.66322000000002,free,"Oxnard-Thousand Oaks-Ventura, CA",PUT,NextSong,1540830000000.0,976,Dog Days Are Over (Radio Edit),200,1543390000000.0,40.0
The White Stripes,Logged In,Tucker,M,1,Garrison,160.31302,free,"Oxnard-Thousand Oaks-Ventura, CA",PUT,NextSong,1540830000000.0,976,Blue Orchid,200,1543390000000.0,40.0
Plus One,Logged In,Emily,F,0,Benson,231.8624,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,You (w/o Organ Version),200,1543390000000.0,58.0
Counting Crows,Logged In,Emily,F,1,Benson,272.79627999999997,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Mr. Jones,200,1543390000000.0,58.0
Pickin' On Series,Logged In,Wyatt,M,0,Scott,199.41832,free,"Eureka-Arcata-Fortuna, CA",PUT,NextSong,1540870000000.0,922,A Different City,200,1543390000000.0,9.0
Eminem,Logged In,Emily,F,2,Benson,320.83546,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Hailie's Song,200,1543390000000.0,58.0
Heart,Logged In,Wyatt,M,1,Scott,270.18404,free,"Eureka-Arcata-Fortuna, CA",PUT,NextSong,1540870000000.0,922,Wild Child,200,1543390000000.0,9.0
,Logged In,Wyatt,M,2,Scott,,free,"Eureka-Arcata-Fortuna, CA",PUT,Logout,1540870000000.0,922,,307,1543390000000.0,9.0
,Logged Out,,,3,,,free,,GET,Home,,922,,200,1543390000000.0,
,Logged Out,,,4,,,free,,PUT,Login,,922,,307,1543390000000.0,
,Logged In,Wyatt,M,5,Scott,,free,"Eureka-Arcata-Fortuna, CA",GET,Home,1540870000000.0,922,,200,1543390000000.0,9.0
Sergio Dalma,Logged In,Emily,F,3,Benson,269.45261,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,La Vida Pasa,200,1543390000000.0,58.0
AFI,Logged In,Wyatt,M,6,Scott,256.86159,free,"Eureka-Arcata-Fortuna, CA",PUT,NextSong,1540870000000.0,922,The Interview,200,1543390000000.0,9.0
Four Year Strong,Logged In,Emily,F,4,Benson,199.88853,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,This Body Pays The Bill$,200,1543390000000.0,58.0
Two Door Cinema Club,Logged In,Emily,F,5,Benson,168.09751,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Undercover Martyn,200,1543390000000.0,58.0
Jim Brickman;Herb Alpert;Bruce Upchurch,Logged In,Emily,F,6,Benson,199.54893,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Rendezvous,200,1543390000000.0,58.0
Dominique A,Logged In,Emily,F,7,Benson,153.20771000000002,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Le Courage Des Oiseaux,200,1543390000000.0,58.0
Pure Ecstasy,Logged In,Emily,F,8,Benson,238.94159,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Voices,200,1543390000000.0,58.0
,Logged In,Emily,F,9,Benson,,paid,"Augusta-Richmond County, GA-SC",GET,Home,1540910000000.0,887,,200,1543390000000.0,58.0
Juanes,Logged In,Emily,F,10,Benson,211.77424,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Bailala,200,1543390000000.0,58.0
Fountains Of Wayne,Logged In,Emily,F,11,Benson,197.40689,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Stacy's Mom,200,1543390000000.0,58.0
Beastie Boys,Logged In,Emily,F,12,Benson,211.722,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Unite (2009 Digital Remaster),200,1543390000000.0,58.0
The Black Keys,Logged In,Emily,F,13,Benson,211.01668999999998,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Tighten Up,200,1543390000000.0,58.0
LMFAO,Logged In,Emily,F,14,Benson,183.74485,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Yes,200,1543390000000.0,58.0
David Bowie,Logged In,Emily,F,15,Benson,174.41914,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Sorrow (1997 Digital Remaster),200,1543390000000.0,58.0
Ben Folds,Logged In,Emily,F,16,Benson,254.17098,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,The Ascent Of Stan,200,1543390000000.0,58.0
Kate Voegele,Logged In,Emily,F,17,Benson,222.64118,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,One Way Or Another,200,1543390000000.0,58.0
Relient K,Logged In,Emily,F,18,Benson,238.94159,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Jefferson Aeroplane [Demo],200,1543390000000.0,58.0
Someone Still Loves You Boris Yeltsin,Logged In,Emily,F,19,Benson,97.35791,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Yr Broom (Cd),200,1543390000000.0,58.0
Luis Miguel,Logged In,Emily,F,20,Benson,256.13016,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,"Suena (""Some Day"" end title song ""The Hunchback of Notre Dame"")",200,1543390000000.0,58.0
Efecto Mariposa,Logged In,Emily,F,21,Benson,254.37995,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Por quererte,200,1543390000000.0,58.0
Dif Juz,Logged In,Emily,F,22,Benson,219.16689,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,A Starting Point,200,1543390000000.0,58.0
,Logged In,Emily,F,23,Benson,,paid,"Augusta-Richmond County, GA-SC",GET,Downgrade,1540910000000.0,887,,200,1543390000000.0,58.0
,Logged In,Emily,F,24,Benson,,paid,"Augusta-Richmond County, GA-SC",GET,Home,1540910000000.0,887,,200,1543390000000.0,58.0
Jaci Velasquez,Logged In,Emily,F,25,Benson,200.95955,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Something (Album Version),200,1543390000000.0,58.0
The Methadones,Logged In,Emily,F,26,Benson,206.39302,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Falling Forward,200,1543390000000.0,58.0
SKOLD vs. KMFDM,Logged In,Emily,F,27,Benson,254.4322,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,It's Not What,200,1543390000000.0,58.0
Leatherface,Logged In,Emily,F,28,Benson,221.09995,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Broken,200,1543390000000.0,58.0
Scooter,Logged In,Emily,F,29,Benson,342.04689,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Suavemente,200,1543390000000.0,58.0
,Logged In,Emily,F,30,Benson,,paid,"Augusta-Richmond County, GA-SC",GET,Help,1540910000000.0,887,,200,1543390000000.0,58.0
Kat DeLuna featuring Busta Rhymes,Logged In,Emily,F,31,Benson,213.13261,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Run The Show (featuring Busta Rhymes),200,1543400000000.0,58.0
Boys Like Girls,Logged In,Emily,F,32,Benson,232.22812000000002,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Hero/Heroine,200,1543400000000.0,58.0
Amy Winehouse,Logged In,Emily,F,33,Benson,172.82567,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Monkey Man,200,1543400000000.0,58.0
Bebe And Cece Winans,Logged In,Emily,F,34,Benson,281.59955,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,I.O.U. Me,200,1543400000000.0,58.0
,Logged In,Avery,F,0,Martinez,,paid,"Atlanta-Sandy Springs-Roswell, GA",GET,Home,1540650000000.0,140,,200,1543400000000.0,82.0
Metric,Logged In,Avery,F,1,Martinez,171.25832,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Gimme Sympathy,200,1543400000000.0,82.0
Coldplay,Logged In,Emily,F,35,Benson,268.38159,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Yellow,200,1543400000000.0,58.0
Metallica,Logged In,Avery,F,2,Martinez,505.52117999999996,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Some Kind Of Monster,200,1543400000000.0,82.0
Ok Go,Logged In,Emily,F,36,Benson,230.29506,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,There's A Fire,200,1543400000000.0,58.0
Die Mooskirchner,Logged In,Emily,F,37,Benson,166.922,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Reisende Freunde,200,1543400000000.0,58.0
Method Man,Logged In,Avery,F,3,Martinez,229.53751,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Say,200,1543400000000.0,82.0
Deadmau5,Logged In,Emily,F,38,Benson,463.04607999999996,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Slip,200,1543400000000.0,58.0
,Logged In,Emily,F,39,Benson,,paid,"Augusta-Richmond County, GA-SC",GET,Home,1540910000000.0,887,,200,1543400000000.0,58.0
ZZ Top,Logged In,Avery,F,4,Martinez,354.29832000000005,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Tush,200,1543400000000.0,82.0
Stone Temple Pilots,Logged In,Ava,F,0,Robinson,310.25587,free,"New Haven-Milford, CT",PUT,NextSong,1540930000000.0,988,Dead & Bloated (LP Version),200,1543400000000.0,50.0
Jazzamor,Logged In,Emily,F,40,Benson,195.5522,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,cherish (the night_ the life_ the moon),200,1543400000000.0,58.0
The Cranberries,Logged In,Avery,F,5,Martinez,141.50485,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Carry On,200,1543400000000.0,82.0
Joe Nichols,Logged In,Emily,F,41,Benson,232.14975,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Brokenheartsville,200,1543400000000.0,58.0
Mutemath,Logged In,Avery,F,6,Martinez,200.51546000000002,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Spotlight,200,1543400000000.0,82.0
Whiskeytown,Logged In,Avery,F,7,Martinez,197.77261000000001,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Mirror_ Mirror,200,1543400000000.0,82.0
Chingy,Logged In,Emily,F,42,Benson,266.34404,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Gettin' It,200,1543400000000.0,58.0
,Logged In,Jayden,F,0,Duffy,,free,"Seattle-Tacoma-Bellevue, WA",GET,Home,1540150000000.0,921,,200,1543400000000.0,76.0
Die Mooskirchner,Logged In,Jayden,F,1,Duffy,169.29914,free,"Seattle-Tacoma-Bellevue, WA",PUT,NextSong,1540150000000.0,921,Frisch und g'sund,200,1543400000000.0,76.0
Keith Sweat,Logged In,Avery,F,8,Martinez,56.058319999999995,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Telephone Love (LP Version),200,1543400000000.0,82.0
Digitalism,Logged In,Avery,F,9,Martinez,171.96363,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Moonlight,200,1543400000000.0,82.0
Fountains Of Wayne,Logged In,Emily,F,43,Benson,197.40689,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Stacy's Mom,200,1543400000000.0,58.0
Simian Mobile Disco,Logged In,Avery,F,10,Martinez,257.35791,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Clock,200,1543400000000.0,82.0
Useless I.D.,Logged In,Emily,F,44,Benson,190.98077,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,State Of Fear,200,1543400000000.0,58.0
Ashanti,Logged In,Emily,F,45,Benson,232.25423999999998,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Foolish,200,1543400000000.0,58.0
Markus KrunegÃÂ¥rd,Logged In,Avery,F,11,Martinez,185.5473,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Genom tunna tyger,200,1543400000000.0,82.0
Billy Idol,Logged In,Avery,F,12,Martinez,335.38567,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Rebel Yell (Acoustic Live on KROQ) (2001 Digital Remaster),200,1543400000000.0,82.0
Abba,Logged In,Emily,F,46,Benson,189.96200000000002,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Hasta Manana,200,1543400000000.0,58.0
Santogold,Logged In,Emily,F,47,Benson,192.46975,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Lights Out,200,1543400000000.0,58.0
John Mayer,Logged In,Avery,F,13,Martinez,494.34077,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Come Back To Bed,200,1543400000000.0,82.0
Evergreen Terrace,Logged In,Emily,F,48,Benson,155.92444,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Burned Alive By Time,200,1543400000000.0,58.0
,Logged In,Avery,F,14,Martinez,,paid,"Atlanta-Sandy Springs-Roswell, GA",GET,Settings,1540650000000.0,140,,200,1543400000000.0,82.0
Ladytron,Logged In,Emily,F,49,Benson,215.11791000000002,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Ghosts (Toxic Avenger Mix),200,1543400000000.0,58.0
Feist,Logged In,Emily,F,50,Benson,184.94648999999998,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,My Moon My Man,200,1543400000000.0,58.0
Hollywood Undead,Logged In,Avery,F,15,Martinez,196.41423999999998,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Young,200,1543400000000.0,82.0
Amorphis,Logged In,Emily,F,51,Benson,299.07546,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Towards And Against,200,1543400000000.0,58.0
Drowning Pool,Logged In,Avery,F,16,Martinez,201.63873,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Bodies,200,1543400000000.0,82.0
I-Wayne,Logged In,Avery,F,17,Martinez,213.86404,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Living In Love,200,1543400000000.0,82.0
,Logged Out,,,0,,,paid,,GET,Home,,997,,200,1543400000000.0,
Portishead,Logged In,Avery,F,18,Martinez,254.04036000000002,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Sour Times,200,1543400000000.0,82.0
Barry Tuckwell/Academy of St Martin-in-the-Fields/Sir Neville Marriner,Logged In,Avery,F,19,Martinez,277.15873,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),200,1543400000000.0,82.0
,Logged Out,,,1,,,paid,,GET,Home,,997,,200,1543400000000.0,
Angels and Airwaves,Logged In,Avery,F,20,Martinez,302.05342,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,The Gift,200,1543400000000.0,82.0
The Crests,Logged In,Avery,F,21,Martinez,182.88281,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,16 Candles,200,1543400000000.0,82.0
,Logged In,Avery,F,22,Martinez,,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,Logout,1540650000000.0,140,,307,1543400000000.0,82.0
,Logged Out,,,23,,,paid,,GET,Home,,140,,200,1543400000000.0,
,Logged Out,,,24,,,paid,,GET,Home,,140,,200,1543400000000.0,
,Logged Out,,,25,,,paid,,PUT,Login,,140,,307,1543400000000.0,
,Logged In,Avery,F,26,Martinez,,paid,"Atlanta-Sandy Springs-Roswell, GA",GET,Home,1540650000000.0,140,,200,1543400000000.0,82.0
Pet Shop Boys,Logged In,Avery,F,27,Martinez,299.02322000000004,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,It's A Sin (2001 Digital Remaster),200,1543400000000.0,82.0
,Logged In,Avery,F,28,Martinez,,paid,"Atlanta-Sandy Springs-Roswell, GA",GET,Settings,1540650000000.0,140,,200,1543400000000.0,82.0
Paramore,Logged In,Avery,F,29,Martinez,267.65016,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,The Only Exception (Album Version),200,1543400000000.0,82.0
Carla Bruni,Logged In,Avery,F,30,Martinez,153.20771000000002,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Promises Like Pie-Crust (Album),200,1543400000000.0,82.0
Skillet,Logged In,Avery,F,31,Martinez,232.46322,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Comatose (Comes Alive Version),200,1543400000000.0,82.0
Concrete Blonde,Logged In,Adler,M,0,Barrera,270.28853,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540840000000.0,942,Bloodletting (The Vampire Song),200,1543400000000.0,100.0
Violeta Parra,Logged In,Avery,F,32,Martinez,123.34975,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Parabienes Al Reves,200,1543400000000.0,82.0
Jonathan Coulton,Logged In,Avery,F,33,Martinez,208.03873000000002,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Chiron Beta Prime,200,1543400000000.0,82.0
Nirvana,Logged In,Avery,F,34,Martinez,219.08853,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Come As You Are,200,1543400000000.0,82.0
Metallica,Logged In,Avery,F,35,Martinez,385.43627999999995,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Broken_ Beat & Scarred,200,1543400000000.0,82.0
OneRepublic,Logged In,Jayden,M,0,Fox,252.70812,free,"New Orleans-Metairie, LA",PUT,NextSong,1541030000000.0,955,Someone To Save You,200,1543400000000.0,101.0
Bell Biv DeVoe,Logged In,Avery,F,36,Martinez,262.00771000000003,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Poison,200,1543400000000.0,82.0
Kalle Baah,Logged In,Jayden,M,1,Fox,273.76281,free,"New Orleans-Metairie, LA",PUT,NextSong,1541030000000.0,955,Ugly Girls,200,1543400000000.0,101.0
Coldplay,Logged In,Avery,F,37,Martinez,273.47546,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Trouble,200,1543400000000.0,82.0
Metric,Logged In,Avery,F,38,Martinez,172.69506,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,The List,200,1543400000000.0,82.0
Everything But The Girl,Logged In,Avery,F,39,Martinez,259.082,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Better Things,200,1543400000000.0,82.0
Calle 13,Logged In,Avery,F,40,Martinez,290.84689,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Un Beso de Desayuno,200,1543400000000.0,82.0
Justin Bieber,Logged In,Avery,F,41,Martinez,214.67382999999998,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,One Time,200,1543400000000.0,82.0
Ashanti,Logged In,Avery,F,42,Martinez,232.25423999999998,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Foolish,200,1543400000000.0,82.0
The Darkness,Logged In,Avery,F,43,Martinez,217.05097999999998,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,I Believe In A Thing Called Love,200,1543400000000.0,82.0
Muse,Logged In,Avery,F,44,Martinez,209.34485,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Supermassive Black Hole (Album Version),200,1543410000000.0,82.0
Choeur ArmÃÂ©nien de Sofia,Logged In,Avery,F,45,Martinez,121.5473,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Le Corps de Notre Seigneur,200,1543410000000.0,82.0
Gyptian,Logged In,Avery,F,46,Martinez,199.13098,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Beautiful Lady,200,1543410000000.0,82.0
Alliance Ethnik,Logged In,Avery,F,47,Martinez,252.21178999999998,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,ReprÃÂ©sente,200,1543410000000.0,82.0
Jason Aldean,Logged In,Avery,F,48,Martinez,305.52771,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Hicktown,200,1543410000000.0,82.0
The Rascals,Logged In,Avery,F,49,Martinez,152.18893,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Love Is A Beautiful Thing (LP Version),200,1543410000000.0,82.0
Keisha White,Logged In,Avery,F,50,Martinez,251.42812,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Brother,200,1543410000000.0,82.0
Future Rock,Logged In,Avery,F,51,Martinez,239.90812000000003,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Gears,200,1543410000000.0,82.0
The Power Station,Logged In,Avery,F,52,Martinez,305.16200000000003,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Some Like It Hot,200,1543410000000.0,82.0
Sea Wolf,Logged In,Avery,F,53,Martinez,225.80200000000002,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Black Dirt (Album),200,1543410000000.0,82.0
Rosana,Logged In,Zachary,M,0,Thomas,250.33097999999998,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540640000000.0,819,Pa Ti No Estoy,200,1543410000000.0,19.0
Jonny Lang,Logged In,Kate,F,0,Harrell,246.04689,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,944,Give Me Up Again,200,1543410000000.0,97.0
Enrique Iglesias,Logged In,Avery,F,54,Martinez,217.99138,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,DÃÂ­melo,200,1543410000000.0,82.0
Eddie Vedder,Logged In,Zachary,M,1,Thomas,236.30322,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540640000000.0,819,Society,200,1543410000000.0,19.0
,Logged In,Zachary,M,2,Thomas,,free,"New York-Newark-Jersey City, NY-NJ-PA",GET,Home,1540640000000.0,819,,200,1543410000000.0,19.0
Billy Bragg,Logged In,Kate,F,1,Harrell,153.44281,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,944,To Have And To Have Not,200,1543410000000.0,97.0
,Logged In,Zachary,M,3,Thomas,,free,"New York-Newark-Jersey City, NY-NJ-PA",GET,About,1540640000000.0,819,,200,1543410000000.0,19.0
Atreyu,Logged In,Kate,F,2,Harrell,239.20281,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,944,This Flesh A Tomb (Album Version),200,1543410000000.0,97.0
Race Car Riot,Logged In,Kate,F,3,Harrell,257.30567,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,944,The Last In 4000,200,1543410000000.0,97.0
,Logged In,Anabelle,F,0,Simpson,,free,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",GET,Home,1541040000000.0,974,,200,1543410000000.0,69.0
Sam Cooke,Logged In,Kate,F,4,Harrell,122.04363000000001,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,944,Ain't Misbehavin,200,1543410000000.0,97.0
